adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,"{'id': 478628, 'name': 'Sherlock Holmes (1939 series)', 'poster_path': '/vjERITzfag3OJM6QXjZO6H7Ai3s.jpg', 'backdrop_path': '/uuk6Gja81opjfmA7MN3WsOdtMYf.jpg'}",0,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,33421,tt0037168,en,The Pearl of Death,"The famous Pearl of Death, a valuable gem with a history of bringing murder and misfortune to its owner since the days of the Borgias, finally reaches its proper place at a museum in London. But before long the jewel is ingeniously stolen. Shortly thereafter, a series of horrible murders begin, with the murderer leaving his victims surrounded by a mass of smashed china.",1.483085,/3ykyUSmA4ElLts4T9bobHkyNObX.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/1/1944,0,69,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,The master minds tackle the master crimes!,The Pearl of Death,FALSE,6.9,16
FALSE,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,24499,tt0847520,en,Scar,"Joan Burrows returns to her hometown for her niece's graduation, only to be confronted by the serial killer she thought she offed years ago -- after he kidnapped and tormented her and her best friend.",6.615604,/riJvMCzoFi9bTQy42kRCpzZZ67n.jpg,"[{'name': 'Norman Twain Productions', 'id': 8828}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/19/2007,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Scar,FALSE,5.2,19
FALSE,,6000000,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",http://www.glorious39-movie.com/,35939,tt1319694,en,Glorious 39,"A mysterious tale set around a traditional British family on the eve of World War Two. Oblivious to the looming shadow of World War II, the wealthy Keyes maintain a confident façade in the British countryside until daughter Anne becomes an unexpected pawn. Her accidental discovery of secret recordings creates a rift in the family.",3.353004,/v8HNMSlCCT0eHmnuFAsw1671EL1.jpg,"[{'name': 'BBC Films', 'id': 288}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'Quickfire Films', 'id': 4186}, {'name': 'Magic Light Pictures', 'id': 5644}, {'name': 'Talkback Thames', 'id': 5645}, {'name': 'Screen East Content Investment Fund', 'id': 51546}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",11/20/2009,0,129,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Glorious 39,FALSE,5.3,35
FALSE,"{'id': 97156, 'name': 'Varg Veum Collection', 'poster_path': '/wGBeLhkOYMO2qTqU3CEEJhdSB1V.jpg', 'backdrop_path': '/8qCzjf0QN6KRlxQCsOH5USvzFAI.jpg'}",0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,15973,tt1010265,no,Varg Veum - Falne engler,"Jakob Aasen has hired his old friend, private investigator Varg Veum, to spy on his wife Rebecca, whom he suspects of infidelity. Against his better judgement Varg accepts the job, and in an ironic twist he and Rebecca rekindle their former love. Meanwhile a serial killer is targeting members of Jacob's band and their families...",1.458094,/360yuFQu0aD3NWEbeQt2uDyvJic.jpg,"[{'name': 'Miso Film', 'id': 5123}]","[{'iso_3166_1': 'NO', 'name': 'Norway'}]",4/4/2008,0,95,"[{'iso_639_1': 'no', 'name': 'Norsk'}, {'iso_639_1': 'ur', 'name': 'اردو'}]",Released,,Varg Veum - Fallen Angels,FALSE,6.9,5
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,4252,tt0346723,en,Chalte Chalte,"Priya Chopra is a fashion designer and Raj Mathur owns a small trucking company. They meet on the road, quarrel, and then fall for each other. Priya, who is already engaged, must decide whether she will marry her fiancé or leave him for Raj. Love triumphs, Raj and Priya marry and then begins the struggle to maintain their marriage in the face of the typical problems the world can throw at them.",1.499512,/jW1hXG5xnt67jrX7jh7C1alq8lx.jpg,"[{'name': 'Dreamz Unlimited', 'id': 1570}, {'name': 'United Motion Pictures', 'id': 1571}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",6/12/2003,0,167,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,Opposites attract,Chalte Chalte,FALSE,6.2,27
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",,40855,tt1183697,en,Sex Positive,"Sex Positive explores the life of Richard Berkowitz, a revolutionary gay S&amp;M hustler turned AIDS activist in the 1980s, whose incomparable contribution to the invention of safe sex has never been aptly credited. Mr. Berkowitz emerged from the epicenter of the epidemic demanding a solution to the problem before the outside world would take heed. Now destitute and alone, Mr. Berkowitz tells his story to a world who never wanted to listen.",0.79658,/67lTGY000NFzOWjisQEA7A58OrK.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/12/2009,0,75,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Sex Positive,FALSE,0,0
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,53522,tt0023241,en,Movie Crazy,"Harold Hall, a young man with little or no acting ability, desperately wants to be in the movies. After a mix-up with his application photograph, he gets an offer to have a screen-test, and goes off to Hollywood. At the studio, he does everything wrong and causes all sorts of trouble. But he catches the fancy of a beautiful actress, and eventually the studio owner recognizes him as a comic genius.",0.150713,/2uKvvKPsnOBp9rs2b2v7FZz6tms.jpg,"[{'name': 'The Harold Lloyd Corporation', 'id': 4111}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/23/1932,0,81,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Movie Crazy,FALSE,4.7,3
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,96010,tt0799991,ro,Cum mi-am petrecut sfârșitul lumii,"Bucharest 1989 - the last year of Ceausecu's dictatorship. Eva lives with her parents and her 7 year old brother, Lalalilu. One day at school, Eva and her boyfriend accidentally break a bust of Ceausescu. They are forced to confess their crime before a disciplinary committee and Eva is expelled from school and transferred to a reformatory establishment. There she meets Andrei, and decides to escape Romania with him. Lalalilu becomes convinced that Ceausescu is the main reason for Eva's decision to leave. So with his friends from school he devises a plan to kill the dictator.",1.459135,/hNlT6mv0EmJG3aks5qUqw3igBlr.jpg,"[{'name': 'Eurimages', 'id': 850}, {'name': 'Canal+', 'id': 5358}, {'name': 'Strada Film', 'id': 5828}, {'name': 'Les Films Pelléas', 'id': 12389}, {'name': 'Sundance / NHK International Filmmakers Award', 'id': 22629}, {'name': 'Sundance Institute, The', 'id': 37264}, {'name': 'Cofimage 17', 'id': 42202}, {'name': 'Uni Etoile 3', 'id': 69459}, {'name': 'Acht Frankfurt', 'id': 69460}, {'name': 'Briarcliff Films', 'id': 69461}, {'name': 'Centrul National al Cinematografiei (CNC)', 'id': 69462}, {'name': 'NEP', 'id': 69463}, {'name': 'SEE Cinema Network', 'id': 69464}, {'name': 'Sofica Soficinéma 2', 'id': 69465}]","[{'iso_3166_1': 'RO', 'name': 'Romania'}]",9/15/2006,0,106,"[{'iso_639_1': 'ro', 'name': 'Română'}]",Released,,The Way I Spent the End of the World,FALSE,5.8,9
FALSE,,16000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://blog.pixnet.net/cape7,19939,tt1267160,zh,海角七號,"Aga, a band singer, returns to Hengchun with frustration. Tomoko is a Japanese model assigned to organize a local warm-up band for the Japanese super star beach concert. Together with other five ordinary Hengchun residents who were not expected to be great or anything, they formed an impossible band.",1.461326,/qB8lefAbMDLpCv4m1991bFolCpU.jpg,"[{'name': 'ARS Film Production', 'id': 4129}]","[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",8/22/2008,0,129,"[{'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Cape No. 7,FALSE,6.5,15
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,26186,tt0063094,en,Hot Millions,"A con-artist (Peter Ustinov) gains employment at an insurance company in order to embezzle money by re-programming their ""new"" wonder computer.",3.359214,/y2Wuh9S0BuV5qWtMgCCwVNhrVEP.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",9/19/1968,0,106,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Hot Millions,FALSE,5.9,7
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,43326,tt0048705,en,The Tender Trap,"Charlie Reader is a successful theater agent. He is also successful with young ladies. One day he is visited by his old friend Joe, married with three children. Joe falls in love with Charlie's girl Sylvia while Charlie spends his time with young actress Julie. Written by Mattias Thuresson",0.740862,/rj8IzUCvj5L6LhNObSQmCXqropY.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/4/1955,0,111,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,TENDER TRAP: What every girl sets for every man,The Tender Trap,FALSE,6.1,10
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,228444,tt0043629,en,Hell Is Sold Out,A supposedly dead writer suddenly turns up to confront the young woman who is using his penname.,0.063133,/clbDCQvE9LgTtyenLagI8C6E1Kd.jpg,"[{'name': 'Raymond Stross Productions', 'id': 13665}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",6/1/1951,0,85,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Hell Is Sold Out,FALSE,6,1
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",,86097,tt1241707,en,For the Love of Movies: The Story of American Film Criticism,The story of American film criticism.,0.348386,/nLafVHQp6OO35ItTeX5A7WWc01M.jpg,[],[],3/1/2009,0,80,[],Released,,For the Love of Movies: The Story of American Film Criticism,FALSE,5,1
FALSE,,0,"[{'id': 27, 'name': 'Horror'}]",,44132,tt0072752,fr,La Bête,"The head of a failing French family thinks that fate has smiled down on him when the daughter of a wealthy man agrees to be married to his son. The daughter and her aunt then travel out to the French countryside to meet with the family, unaware that a mysterious 'beast' is stalking the vicinity.",4.080387,/yDprPzWBXhqpm1Z8X8kss55XOMe.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",8/20/1975,0,93,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,The Beast,FALSE,5.8,44
FALSE,"{'id': 142182, 'name': 'Bananas!* Collection', 'poster_path': None, 'backdrop_path': '/meuM555M1LpDlq6viVsjGV2ywhE.jpg'}",0,"[{'id': 99, 'name': 'Documentary'}]",http://www.bananasthemovie.com/,36325,tt1452291,en,Bananas!*,"Juan “Accidentes” Dominguez is on his biggest case ever. On behalf of twelve Nicaraguan banana workers he is tackling Dole Food in a ground-breaking legal battle for their use of a banned pesticide that was known by the company to cause sterility. Can he beat the giant, or will the corporation get away with it?",0.502688,/aOPuaBAkBtFWJJsIZMwr0IVJJIn.jpg,"[{'name': 'Magic Hour Films ApS', 'id': 4211}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'NI', 'name': 'Nicaragua'}, {'iso_3166_1': 'FR', 'name': 'France'}]",10/9/2009,0,87,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,Bananas!*,FALSE,5.6,5
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",,41597,tt0032842,en,Night Train to Munich,"When the Germans march into Prague, armour-plating inventor Dr Bomasch flees to England. His daughter Anna escapes from arrest to join him, but the Gestapo manage to kidnap them both back to Berlin. As war looms, British secret service agent Gus Bennet follows disguised as a senior German army officer. His ploy -- not unpleasant one -- is pretending to woo Anna to the German cause.",1.505294,/hI44mzQKULWhWmBGoqQC6BASgmf.jpg,"[{'name': 'Twentieth Century-Fox Productions', 'id': 11865}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",8/31/1940,0,95,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Night Train to Munich,FALSE,7.1,21
FALSE,,967686,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",http://www.four-lions.co.uk/,37495,tt1341167,en,Four Lions,"Four Lions tells the story of a group of British jihadists who push their abstract dreams of glory to the breaking point. As the wheels fly off, and their competing ideologies clash, what emerges is an emotionally engaging (and entirely plausible) farce. In a storm of razor-sharp verbal jousting and large-scale set pieces, Four Lions is a comic tour de force; it shows that-while terrorism is about ideology-it can also be about idiots.",11.934045,/xp500JNCanNW2F2Flw6jLp56M5g.jpg,"[{'name': 'Film4', 'id': 9349}, {'name': 'Drafthouse Films', 'id': 10485}, {'name': 'Warp Films', 'id': 12180}, {'name': 'Wild Bunch Distribution', 'id': 15308}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",5/7/2010,4270000,101,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ur', 'name': 'اردو'}]",Released,We are 4 Lions.,Four Lions,FALSE,7.1,428
FALSE,,10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",http://gunless.ca/,43090,tt1376195,en,Gunless,"A quiet and peaceful community in the Dominion of Canada is shaken up by the arrival of a wounded and stinky gun-toting American cowboy, simply known as The Montana Kid, wanted for the alleged killing of seven men. A subsequent clarification reveals that his real name is Sean Rafferty, and he admits to killing, not seven, but eleven men. Things only get worse after Sean gets in the bad books of the local militia, and with armed bounty hunters hot on his trail, challenges the local unarmed blacksmith, Jack Smith, to a duel - wild west style! Written by rAjOo",2.726078,/kDf7k1SmsLFS4ISkPs5SDTtdkba.jpg,"[{'name': 'Rhombus Media', 'id': 164}, {'name': 'Téléfilm Canada', 'id': 806}, {'name': 'The Harold Greenberg Fund', 'id': 807}, {'name': 'Brightlight Pictures', 'id': 1063}, {'name': 'Alliance Films', 'id': 2514}, {'name': 'Astral Media', 'id': 2743}, {'name': 'Corus Entertainment', 'id': 11550}, {'name': 'Gunless Productions', 'id': 21974}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",4/30/2010,0,89,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fastest draw in the North... kinda.,Gunless,FALSE,6.7,27
FALSE,,0,"[{'id': 27, 'name': 'Horror'}]",,76822,tt0468774,fr,Kaidan Shin Mimibukuro: Gekijô-ban,"8 short stories comprise this anthology movie, based on the Tales of Terror TV series.",0.410645,/1YYcWJSBtaGgeKKcJpkfal1LlKV.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1/1/2004,0,92,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Tales of Terror from Tokyo and All Over Japan: The Movie,FALSE,5.5,3
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,28575,tt0048191,en,I'll Cry Tomorrow,"Deprived of a normal childhood by her ambitious mother, Katie (Jo Van Fleet), Lillian Roth (Susan Hayward) becomes a star of Broadway and Hollywood before she is twenty. Shortly before her marriage to her childhood sweetheart, David Tredman (Ray Danton), he dies and Lillian takes her first drink of many down the road of becoming an alcoholic.",0.887512,/AgO8r9MbbGCvnOP9fkpvZWYCM1u.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/25/1955,0,117,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"The frank, revealing story of Lillian Roth's life! Best-seller now a film sensation.",I'll Cry Tomorrow,FALSE,4.7,5
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",,66022,tt0057933,en,The Chalk Garden,"A grandmother seeks a governess for her 16 year old granddaughter, Laurel, who manages to drive away each and every one so far by exposing their past, with a record of three in one week! When an applicant with a mysterious past manages to get the job, Laurel vows to expose her. Meanwhile, Laurel's married-divorced-married mother tries to get her back.",0.813061,/sDEXPvd2extWTNkisjau6Uw7Z95.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Ross Hunter Productions Inc.', 'id': 1830}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",4/2/1964,0,105,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Hayley The Hell Raiser!,The Chalk Garden,FALSE,5.5,11
FALSE,,0,"[{'id': 10769, 'name': 'Foreign'}, {'id': 18, 'name': 'Drama'}]",http://deficitmovie.co.uk/,96287,tt0773318,en,Déficit,"Déficit follows one day of crisis in the life of Cristobal (Gael Garcia Bernal), a spoilt, rich kid throwing a party for his friends at his parents' luxurious villa. A big fence and a live-in staff of servants are there to shield Cristobal from the harsher realities of life, while his younger sister Elisa (Camila Sodi), there with her own crowd, uses drugs as her chosen means of escape. There are, however, some realities that cannot be kept at bay forever, like the reason behind their parents' prolonged absence, the gradual breakdown in the villa's amenities, and Cristobal's dwindling university prospects.",0.288025,/vFbcl4QBBgRrEiZleJfeNwcrN6f.jpg,[],"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",5/21/2007,0,79,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,When you have it all....you don't have anything,Deficit,FALSE,5.8,5
FALSE,,2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,24757,tt1236484,en,Stoic,A heated game of poker causes three men incarcerated for nonviolent offenses to brutalize their cellmate before taking drastic measures in order to cover up their crime.,2.584212,/lzTJyT3wpomebjtNKKYbnuzQ3xW.jpg,"[{'name': 'KSM Film', 'id': 5373}, {'name': 'Event Film Distribution', 'id': 22793}, {'name': 'HJB Filmproduktion', 'id': 23462}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",1/1/2009,0,87,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Stoic,FALSE,5.3,15
